"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype","change"
"CACNA1C1",0.857222535393926,0.465591351432251,0.017,0.016,1,"CACNA1C","boundaries_150","stable"
"NEK41",0.857739649964934,0.24425992521605,0.026,0.027,1,"NEK4","boundaries_150","stable"
"MRTFB1",0.857992361975396,0.441916384215551,0.034,0.032,1,"MRTFB","boundaries_150","stable"
"FTO1",0.860414858555452,0.593933831790968,0.039,0.038,1,"FTO","boundaries_150","stable"
"LILRB3",0.862426112383687,0.521744086460923,0.018,0.019,1,"LILRB3","boundaries_150","stable"
"GPRC5B1",0.862765292208084,0.505163099655525,0.03,0.029,1,"GPRC5B","boundaries_150","stable"
"STIL1",0.864717070267162,1.50374766772146,0.015,0.016,1,"STIL","boundaries_150","stable"
"GZMB1",0.865132413813294,-0.160265702767962,0.039,0.041,1,"GZMB","boundaries_150","stable"
"PNPT11",0.865186471621082,0.202525957606416,0.018,0.019,1,"PNPT1","boundaries_150","stable"
"MAPK8IP21",0.867032033104521,0.675372798541071,0.013,0.014,1,"MAPK8IP2","boundaries_150","stable"
"ZNF4101",0.867943050062311,0.925453757111437,0.039,0.039,1,"ZNF410","boundaries_150","stable"
"CD3EAP1",0.868542409197378,0.911084390649316,0.013,0.014,1,"CD3EAP","boundaries_150","stable"
"ZNF4511",0.869787315111079,0.611204168977965,0.047,0.05,1,"ZNF451","boundaries_150","stable"
"TIMP21",0.870631742735891,0.425877300308658,0.174,0.181,1,"TIMP2","boundaries_150","stable"
"MID21",0.871205769579693,0.51375641743159,0.018,0.019,1,"MID2","boundaries_150","stable"
"SRC",0.871904209416425,0.754379852533905,0.026,0.025,1,"SRC","boundaries_150","stable"
"ADGRA31",0.872713563263408,0.779103703399364,0.02,0.022,1,"ADGRA3","boundaries_150","stable"
"NUDT16L11",0.872866931373131,1.42265525061081,0.012,0.012,1,"NUDT16L1","boundaries_150","stable"
"MDM11",0.87291048320119,1.12053071060703,0.028,0.027,1,"MDM1","boundaries_150","stable"
"CRYBG11",0.873464818358043,0.790800925948974,0.02,0.022,1,"CRYBG1","boundaries_150","stable"
"TMTC31",0.874583520604788,1.34800090576708,0.016,0.015,1,"TMTC3","boundaries_150","stable"
"PCA31",0.874677135603618,-0.437444903079876,0.011,0.012,1,"PCA3","boundaries_150","stable"
"ATF21",0.87541019704576,0.491538817033646,0.06,0.063,1,"ATF2","boundaries_150","stable"
"GCN11",0.876112564884425,0.491158504956846,0.051,0.053,1,"GCN1","boundaries_150","stable"
"DDX19A1",0.877017291960042,0.326903498204038,0.024,0.025,1,"DDX19A","boundaries_150","stable"
"AHRR1",0.877080392275573,0.856018171558624,0.016,0.015,1,"AHRR","boundaries_150","stable"
"PHB1",0.877217946964358,0.58032476196736,0.031,0.032,1,"PHB","boundaries_150","stable"
"RAB11FIP5",0.878590225382521,0.190965168429112,0.011,0.012,1,"RAB11FIP5","boundaries_150","stable"
"DCDC11",0.878843934093737,1.06999901795476,0.012,0.012,1,"DCDC1","boundaries_150","stable"
"FOXO11",0.878895788786055,0.363002188271022,0.055,0.057,1,"FOXO1","boundaries_150","stable"
"LTBP11",0.87955879070252,0.352422859021805,0.068,0.067,1,"LTBP1","boundaries_150","stable"
"JAM21",0.879704594799958,0.717824823482054,0.019,0.018,1,"JAM2","boundaries_150","stable"
"NCF21",0.879779510163547,0.698512993458766,0.036,0.038,1,"NCF2","boundaries_150","stable"
"SEC14L31",0.880484727699542,0.189153975078825,0.011,0.012,1,"SEC14L3","boundaries_150","stable"
"CSRP3",0.882506284840858,0.116859368674803,0.011,0.012,1,"CSRP3","boundaries_150","stable"
"FOXJ21",0.88318392391584,0.795259132531549,0.033,0.035,1,"FOXJ2","boundaries_150","stable"
"DUSP281",0.883585514410742,0.497412877796854,0.024,0.025,1,"DUSP28","boundaries_150","stable"
"IGSF9B1",0.884022955284552,0.679592857403142,0.011,0.012,1,"IGSF9B","boundaries_150","stable"
"TXNDC161",0.884528606158546,0.421884806394061,0.011,0.012,1,"TXNDC16","boundaries_150","stable"
"PMAIP11",0.885540050204768,0.810464009334325,0.011,0.012,1,"PMAIP1","boundaries_150","stable"
"PROX1",0.887027691680861,0.329569820181281,0.012,0.012,1,"PROX1","boundaries_150","stable"
"DLEU21",0.887205917123636,0.304505370665248,0.063,0.063,1,"DLEU2","boundaries_150","stable"
"LATS21",0.888457870826006,0.364950292420763,0.032,0.031,1,"LATS2","boundaries_150","stable"
"PRRG21",0.890726594045613,0.944638251930022,0.011,0.012,1,"PRRG2","boundaries_150","stable"
"APOL11",0.891385213813065,0.479402796472458,0.096,0.102,1,"APOL1","boundaries_150","stable"
"ZBTB101",0.891612574548381,1.16377138874277,0.011,0.012,1,"ZBTB10","boundaries_150","stable"
"AURKC1",0.891796982102807,-0.456183683109014,0.012,0.012,1,"AURKC","boundaries_150","stable"
"RUNX1T1",0.892979435778936,0.330316537444519,0.016,0.017,1,"RUNX1T1","boundaries_150","stable"
"OAS31",0.896153448421208,0.519272850040343,0.056,0.058,1,"OAS3","boundaries_150","stable"
"COIL1",0.897653543903666,0.265479334497101,0.046,0.045,1,"COIL","boundaries_150","stable"
"RLN11",0.899441236223572,0.118011061037155,0.009,0.01,1,"RLN1","boundaries_150","stable"
"ESRRA1",0.899761274496495,0.68500333865977,0.056,0.058,1,"ESRRA","boundaries_150","stable"
"RANGAP11",0.901182914397259,0.425911944284569,0.061,0.064,1,"RANGAP1","boundaries_150","stable"
"PMCH1",0.902794906278902,0.321864291002662,0.009,0.01,1,"PMCH","boundaries_150","stable"
"DNAH81",0.903074457811754,1.07889985934676,0.009,0.01,1,"DNAH8","boundaries_150","stable"
"ZNF2811",0.903317219588601,0.168996389129625,0.025,0.026,1,"ZNF281","boundaries_150","stable"
"POU3F11",0.90503165240062,0.582760604844812,0.009,0.01,1,"POU3F1","boundaries_150","stable"
"CD701",0.905206718926322,0.849029530872764,0.021,0.021,1,"CD70","boundaries_150","stable"
"PPP1R1C1",0.905870628407105,0.776130483140447,0.009,0.01,1,"PPP1R1C","boundaries_150","stable"
"PCAT11",0.9066145396396,0.771823952524529,0.022,0.023,1,"PCAT1","boundaries_150","stable"
"RTKN21",0.907578151277264,0.640940339947546,0.02,0.021,1,"RTKN2","boundaries_150","stable"
"CCDC511",0.907828644442681,0.86021541954827,0.009,0.01,1,"CCDC51","boundaries_150","stable"
"RETREG11",0.908672483941196,0.659559361259355,0.014,0.015,1,"RETREG1","boundaries_150","stable"
"FZD31",0.908988238521569,1.22664391543106,0.018,0.017,1,"FZD3","boundaries_150","stable"
"CCAR21",0.909032445262228,0.657957169238277,0.086,0.091,1,"CCAR2","boundaries_150","stable"
"TWIST21",0.909505277787158,0.708216514948863,0.02,0.021,1,"TWIST2","boundaries_150","stable"
"ADAM33",0.910067062341523,0.754219208024356,0.009,0.01,1,"ADAM33","boundaries_150","stable"
"TEDC11",0.91091520296093,0.47185098856659,0.014,0.015,1,"TEDC1","boundaries_150","stable"
"RACGAP11",0.911845303045395,0.506217232298388,0.027,0.028,1,"RACGAP1","boundaries_150","stable"
"NOM11",0.912222683111996,0.723736919537137,0.024,0.024,1,"NOM1","boundaries_150","stable"
"ANXA3",0.91249580385029,0.903440982083629,0.022,0.023,1,"ANXA3","boundaries_150","stable"
"SNAI2",0.914619977395039,0.724462038543053,0.035,0.035,1,"SNAI2","boundaries_150","stable"
"SLC2A11",0.914778158452907,-0.11166809742149,0.039,0.038,1,"SLC2A1","boundaries_150","stable"
"NPPA1",0.915817880609747,1.01693874793378,0.014,0.014,1,"NPPA","boundaries_150","stable"
"RPTOR1",0.916773922481641,0.22081900761368,0.028,0.029,1,"RPTOR","boundaries_150","stable"
"HIF1A1",0.91699185148391,0.31393151390316,0.17,0.178,1,"HIF1A","boundaries_150","stable"
"NEURL41",0.917062767802687,0.675667655745287,0.025,0.026,1,"NEURL4","boundaries_150","stable"
"CD300A",0.919112211318164,0.247008328776066,0.039,0.04,1,"CD300A","boundaries_150","stable"
"BRIX1",0.920240082349435,0.443927783867048,0.036,0.036,1,"BRIX1","boundaries_150","stable"
"CDCA21",0.920712009152089,0.236373813106692,0.021,0.021,1,"CDCA2","boundaries_150","stable"
"ADIPOQ1",0.921172079867277,0.85203355744226,0.011,0.011,1,"ADIPOQ","boundaries_150","stable"
"NES1",0.922013311211112,-0.13665025616875,0.031,0.03,1,"NES","boundaries_150","stable"
"CLNK1",0.923113932855678,0.518205613311729,0.011,0.011,1,"CLNK","boundaries_150","stable"
"AQP9",0.923333741868655,0.644607317581444,0.012,0.013,1,"AQP9","boundaries_150","stable"
"IFRD1",0.923413607403227,0.338968091668519,0.026,0.026,1,"IFRD1","boundaries_150","stable"
"CD1E1",0.923631839550416,0.727153812670549,0.011,0.011,1,"CD1E","boundaries_150","stable"
"RNF391",0.924279267695506,0.903852465701298,0.011,0.011,1,"RNF39","boundaries_150","stable"
"ERCC61",0.924960264142256,0.58174934196209,0.036,0.037,1,"ERCC6","boundaries_150","stable"
"RPUSD21",0.929590027162867,0.1921952380957,0.011,0.011,1,"RPUSD2","boundaries_150","stable"
"SEMA3D1",0.929987679660318,0.558419741399678,0.012,0.013,1,"SEMA3D","boundaries_150","stable"
"ZNF4491",0.930327562767449,1.11538008361975,0.02,0.019,1,"ZNF449","boundaries_150","stable"
"TNXB1",0.930619550392652,0.546956873622459,0.026,0.026,1,"TNXB","boundaries_150","stable"
"NCR31",0.932045362972704,0.452493962466924,0.012,0.013,1,"NCR3","boundaries_150","stable"
"LOXL11",0.932161916549674,0.527338682210716,0.034,0.035,1,"LOXL1","boundaries_150","stable"
"TOPBP11",0.934857583126139,0.448088166158225,0.035,0.035,1,"TOPBP1","boundaries_150","stable"
"PLEKHO11",0.935097969580916,0.643786246380936,0.098,0.1,1,"PLEKHO1","boundaries_150","stable"
"CCNB11",0.935649754843144,0.572694621107611,0.023,0.023,1,"CCNB1","boundaries_150","stable"
"UNG1",0.935677147478932,0.431493709870523,0.034,0.035,1,"UNG","boundaries_150","stable"
"NLRP11",0.937172894594649,0.58300036212746,0.06,0.063,1,"NLRP1","boundaries_150","stable"
"MZB11",0.937234614338737,0.340846768648709,0.172,0.177,1,"MZB1","boundaries_150","stable"
"PER3",0.937846177782548,0.479590051808309,0.02,0.019,1,"PER3","boundaries_150","stable"
"NAT101",0.939515740661818,1.12931323013644,0.016,0.016,1,"NAT10","boundaries_150","stable"
"ACTL6A1",0.939627998975397,0.174230151379558,0.033,0.032,1,"ACTL6A","boundaries_150","stable"
"CARF1",0.940692920976018,0.70084403657227,0.023,0.024,1,"CARF","boundaries_150","stable"
"SH2D2A1",0.94135694921891,0.269223021375091,0.023,0.023,1,"SH2D2A","boundaries_150","stable"
"ZC3HAV1L1",0.94146406094424,0.263610433949743,0.016,0.016,1,"ZC3HAV1L","boundaries_150","stable"
"TOP1MT1",0.945566605357414,0.809405510669243,0.032,0.031,1,"TOP1MT","boundaries_150","stable"
"IFIH1",0.945931912119367,0.335393106971918,0.04,0.04,1,"IFIH1","boundaries_150","stable"
"TLR21",0.946520824383162,0.974588358547905,0.041,0.041,1,"TLR2","boundaries_150","stable"
"CLEC5A1",0.94709214536348,0.387733772018431,0.016,0.016,1,"CLEC5A","boundaries_150","stable"
"JAM3",0.947514430235243,-0.315039643441725,0.022,0.023,1,"JAM3","boundaries_150","stable"
"RAI21",0.94888984201523,0.459987369822539,0.02,0.019,1,"RAI2","boundaries_150","stable"
"DDX281",0.951521960908298,-0.526207156779563,0.019,0.019,1,"DDX28","boundaries_150","stable"
"FXR21",0.952001784145076,0.691669136922976,0.053,0.054,1,"FXR2","boundaries_150","stable"
"RTN4IP11",0.952506259394796,0.835062776627066,0.016,0.016,1,"RTN4IP1","boundaries_150","stable"
"IL1A1",0.952715408695723,0.296207376951458,0.011,0.011,1,"IL1A","boundaries_150","stable"
"DLL31",0.953141509780735,0.758769007559369,0.013,0.013,1,"DLL3","boundaries_150","stable"
"CNTLN1",0.953499713070925,0.912874637613671,0.013,0.013,1,"CNTLN","boundaries_150","stable"
"THAP21",0.953619115441251,0.772477997753013,0.013,0.013,1,"THAP2","boundaries_150","stable"
"BLM1",0.954454966431576,0.805687392451283,0.013,0.013,1,"BLM","boundaries_150","stable"
"GLS21",0.956155499594555,0.567609484360814,0.011,0.011,1,"GLS2","boundaries_150","stable"
"ALG91",0.95624869214489,0.784416518335781,0.032,0.032,1,"ALG9","boundaries_150","stable"
"SEMA7A1",0.957051797370761,0.636891814466209,0.016,0.016,1,"SEMA7A","boundaries_150","stable"
"IFNW11",0.95727689100243,1.48781771753155,0.01,0.01,1,"IFNW1","boundaries_150","stable"
"SMPDL3B1",0.957380843864282,0.810003782464634,0.016,0.016,1,"SMPDL3B","boundaries_150","stable"
"DUSP5",0.957915254085237,0.395738015709118,0.08,0.082,1,"DUSP5","boundaries_150","stable"
"OLR1",0.958240715140742,1.27421526132098,0.01,0.01,1,"OLR1","boundaries_150","stable"
"SSX21",0.958272889164487,0.551557908190908,0.011,0.011,1,"SSX2","boundaries_150","stable"
"CFHR1",0.958376794470122,0.843297308755292,0.021,0.022,1,"CFHR1","boundaries_150","stable"
"S100A31",0.960390572887352,1.22830334595542,0.011,0.011,1,"S100A3","boundaries_150","stable"
"NEK21",0.960665650095952,0.39888787181968,0.013,0.013,1,"NEK2","boundaries_150","stable"
"TIMD41",0.960920038075862,1.24319822672599,0.011,0.011,1,"TIMD4","boundaries_150","stable"
"KCNT2",0.961821155614949,0.936802119878165,0.01,0.01,1,"KCNT2","boundaries_150","stable"
"PRPH2",0.96237206224426,0.870153224175797,0.01,0.01,1,"PRPH2","boundaries_150","stable"
"PRRT21",0.964300377581492,0.684856955982297,0.01,0.01,1,"PRRT2","boundaries_150","stable"
"CDK51",0.965683732672375,0.265120596358781,0.013,0.013,1,"CDK5","boundaries_150","stable"
"RSPH91",0.965953385235597,0.709900344723732,0.01,0.01,1,"RSPH9","boundaries_150","stable"
"IFIT11",0.969112485201346,0.501161736806853,0.022,0.022,1,"IFIT1","boundaries_150","stable"
"STK31",0.969387547860536,1.37805793908179,0.015,0.015,1,"STK3","boundaries_150","stable"
"PRSS161",0.970499890100181,0.485106351959991,0.01,0.01,1,"PRSS16","boundaries_150","stable"
"POLE1",0.973886152039038,0.697280687287364,0.014,0.014,1,"POLE","boundaries_150","stable"
"PHLPP11",0.974771725627513,-0.411148615085749,0.01,0.01,1,"PHLPP1","boundaries_150","stable"
"LIG31",0.976212421250142,0.154840635247393,0.025,0.025,1,"LIG3","boundaries_150","stable"
"ELOC1",0.976911694464506,0.854425807674677,0.035,0.036,1,"ELOC","boundaries_150","stable"
"TONSL1",0.976995520466145,0.574860212583372,0.022,0.023,1,"TONSL","boundaries_150","stable"
"SIRPB1",0.978759453151703,0.787970862759942,0.014,0.014,1,"SIRPB1","boundaries_150","stable"
"HMGA21",0.980013531852403,0.469985334444956,0.026,0.026,1,"HMGA2","boundaries_150","stable"
"BCL2L121",0.980438938313864,0.148060688307028,0.017,0.017,1,"BCL2L12","boundaries_150","stable"
"RASSF11",0.98067297432353,0.505788951003007,0.067,0.069,1,"RASSF1","boundaries_150","stable"
"SPATA5L11",0.981214206495035,0.216256620611072,0.026,0.026,1,"SPATA5L1","boundaries_150","stable"
"VAV31",0.983785777579226,0.37326584933106,0.017,0.017,1,"VAV3","boundaries_150","stable"
"TIE11",0.984083627938969,0.75160378259877,0.051,0.052,1,"TIE1","boundaries_150","stable"
"ESR21",0.984308748453767,0.334831684669631,0.017,0.017,1,"ESR2","boundaries_150","stable"
"METTL161",0.984817014010194,0.688904114158364,0.024,0.024,1,"METTL16","boundaries_150","stable"
"PTBP21",0.984922749919641,-0.114845917650739,0.02,0.021,1,"PTBP2","boundaries_150","stable"
"CYP1B11",0.987312712690185,0.444288974415592,0.043,0.044,1,"CYP1B1","boundaries_150","stable"
"SOX91",0.987444244739698,-0.453617971987935,0.012,0.012,1,"SOX9","boundaries_150","stable"
"SIK31",0.988425456363348,0.567505760545723,0.029,0.029,1,"SIK3","boundaries_150","stable"
"PPP1R371",0.988574707812881,0.666620265113301,0.043,0.044,1,"PPP1R37","boundaries_150","stable"
"PROM21",0.98942250331518,0.86091076959893,0.015,0.015,1,"PROM2","boundaries_150","stable"
"GLS1",0.991056084412968,0.458560512134289,0.151,0.16,1,"GLS","boundaries_150","stable"
"MMRN21",0.991501072044355,0.332101875734407,0.029,0.029,1,"MMRN2","boundaries_150","stable"
"FCRLA1",0.992089677280318,0.861623601550893,0.012,0.012,1,"FCRLA","boundaries_150","stable"
"SNTB21",0.992625234980326,0.23742958164052,0.051,0.052,1,"SNTB2","boundaries_150","stable"
"IFITM11",0.993222612049974,0.197191676378526,0.074,0.076,1,"IFITM1","boundaries_150","stable"
"HDAC101",0.993949591161088,0.646308118435379,0.02,0.021,1,"HDAC10","boundaries_150","stable"
"KCNK131",0.995730887402964,0.898985049891207,0.012,0.012,1,"KCNK13","boundaries_150","stable"
"CDK5RAP11",0.996276603208824,0.422018543530346,0.029,0.029,1,"CDK5RAP1","boundaries_150","stable"
"YAP11",0.998954586335376,0.308281156772702,0.072,0.073,1,"YAP1","boundaries_150","stable"
"IL18RAP1",0.998995498384958,0.452769235071019,0.012,0.012,1,"IL18RAP","boundaries_150","stable"
"SLC40A12",8.81253077299069e-76,-2.7096179911378,0.066,0.251,4.40714663957264e-72,"SLC40A1","boundaries_300","down"
"SOX2-OT2",1.42685427437906e-45,0.722428441419536,0.837,0.717,7.13569822616966e-42,"SOX2-OT","boundaries_300","up"
"LAMC22",2.58746319723988e-44,5.52966113690636,0.145,0.009,1.29399034493966e-40,"LAMC2","boundaries_300","up"
"SULF12",2.56450094000292e-43,3.03551288296116,0.193,0.039,1.28250692009546e-39,"SULF1","boundaries_300","up"
"CTHRC12",3.95102925442152e-42,2.34809207359759,0.225,0.06,1.9759097301362e-38,"CTHRC1","boundaries_300","up"
"CCL182",6.26471145961436e-42,-3.46031275955004,0.039,0.145,3.13298220095314e-38,"CCL18","boundaries_300","down"
"FUCA12",2.01839850447328e-34,-2.84646212045784,0.055,0.158,1.00940109208709e-30,"FUCA1","boundaries_300","down"
"THBS12",2.14337824996609e-31,1.56215398926193,0.242,0.094,1.07190346280804e-27,"THBS1","boundaries_300","up"
"ANO12",4.46544480870958e-31,3.83587931376709,0.105,0.007,2.23316894883566e-27,"ANO1","boundaries_300","up"
"HMOX12",2.37118576871825e-29,-2.45135980291435,0.028,0.105,1.185830002936e-25,"HMOX1","boundaries_300","down"
"F13A11",1.4534636790611e-28,-2.18907946089848,0.014,0.075,7.26877185898457e-25,"F13A1","boundaries_300","down"
"JAG12",2.08192145239963e-28,2.55089140709101,0.128,0.023,1.04116891834505e-24,"JAG1","boundaries_300","up"
"GBP12",3.98614714841953e-28,1.33566246581272,0.279,0.133,1.99347218892461e-24,"GBP1","boundaries_300","up"
"LAMA32",9.34214582632959e-28,3.32177439478589,0.109,0.014,4.67200712774743e-24,"LAMA3","boundaries_300","up"
"LIPA2",2.52371052674426e-27,-1.98986950608908,0.088,0.192,1.2621076344248e-23,"LIPA","boundaries_300","down"
"CR12",8.48965889607379e-27,-2.06424444451511,0.017,0.078,4.2456784139265e-23,"CR1","boundaries_300","down"
"MS4A12",1.37156652984258e-26,-2.39109402351067,0.026,0.095,6.85920421574274e-23,"MS4A1","boundaries_300","down"
"CXCL92",1.49475559129961e-26,1.31991849687146,0.258,0.121,7.47527271208937e-23,"CXCL9","boundaries_300","up"
"FOLR22",3.47506532562078e-25,-2.55649281097313,0.01,0.061,1.73788016934295e-21,"FOLR2","boundaries_300","down"
"ITGB42",2.10867418752193e-24,2.71484873488024,0.1,0.014,1.05454796117972e-20,"ITGB4","boundaries_300","up"
"SPHK12",4.11202259979838e-23,2.22596498063694,0.112,0.023,2.05642250215917e-19,"SPHK1","boundaries_300","up"
"NBL12",1.56773230338643e-22,0.842543780659045,0.28,0.142,7.84022924923555e-19,"NBL1","boundaries_300","up"
"COL5A22",1.62017446057457e-22,1.66877761369519,0.217,0.101,8.10249247733343e-19,"COL5A2","boundaries_300","up"
"ENPP22",1.62729920096473e-22,-1.82854044612941,0.029,0.094,8.1381233040246e-19,"ENPP2","boundaries_300","down"
"MMP141",1.17427156165409e-21,0.970826451299369,0.39,0.266,5.87253207983211e-18,"MMP14","boundaries_300","up"
"SERPINE12",1.69627282902454e-21,2.16394637681929,0.132,0.039,8.48306041795173e-18,"SERPINE1","boundaries_300","up"
"MARCO1",1.75845106939571e-21,-2.37362308118938,0.01,0.056,8.79401379804793e-18,"MARCO","boundaries_300","down"
"LAMB31",6.03123362759779e-21,2.09208101803951,0.111,0.027,3.01621993716165e-17,"LAMB3","boundaries_300","up"
"INHBA2",3.40454033795892e-20,3.03860080106433,0.091,0.017,1.70261062301326e-16,"INHBA","boundaries_300","up"
"PLTP1",3.03361163240478e-19,-2.30887288235344,0.014,0.06,1.51710917736563e-15,"PLTP","boundaries_300","down"
"COL5A12",7.16143275481897e-19,1.40796434044033,0.242,0.133,3.58143252068497e-15,"COL5A1","boundaries_300","up"
"UCP22",1.64889252089697e-18,-1.01880105894532,0.083,0.169,8.24611149700572e-15,"UCP2","boundaries_300","down"
"CREG12",2.09938533692002e-18,-1.23928479651661,0.118,0.211,1.0499026069937e-14,"CREG1","boundaries_300","down"
"CD3E2",2.85457611021424e-18,-1.36907405541022,0.097,0.184,1.42757351271814e-14,"CD3E","boundaries_300","down"
"THY12",4.18543532538653e-18,1.16612114175092,0.238,0.129,2.0931362062258e-14,"THY1","boundaries_300","up"
