,class,cell
7760,60,moefinoh-1
7761,60,ojgkaglk-1
7762,60,jmklbgka-1
7763,60,ohiallgc-1
7764,60,jhmiachc-1
7765,60,mcacpdom-1
7766,60,bhbclpol-1
7767,60,jmpcdckm-1
7768,60,jmmhphfp-1
7769,60,jjccgdka-1
7770,60,nakomfjn-1
7771,60,bgkdakom-1
7772,60,jmmknfpm-1
7773,60,bgoefhga-1
7774,60,jhmncehk-1
7775,60,afhpoomc-1
7776,60,jlckcdmk-1
7777,60,lohaikef-1
7778,60,jkiagmmc-1
7779,60,mppcjfap-1
7780,60,nnkajicc-1
7781,60,fhmcngdn-1
7782,60,gcpklpah-1
7783,60,fpebdgih-1
7784,60,mbpjkbgk-1
7785,60,lokamgcj-1
7786,60,bgkgjoff-1
7787,60,jjdmfnoa-1
7788,60,nhkbnlja-1
7789,60,jjmldfin-1
7790,60,jkiekbfg-1
7791,60,lopneclb-1
7792,60,lnkllcba-1
7793,60,nfigmemh-1
7794,60,mokjagjp-1
7795,60,lofopekf-1
7796,60,jhlallfi-1
7797,60,bgoamhnf-1
7798,60,fokfabhm-1
7799,60,mopljhim-1
7800,60,gaedmcha-1
7801,60,ilcecfal-1
7802,60,jcaknppo-1
7803,60,nhkfemop-1
7804,60,jmhlkego-1
7805,60,jjeigkfm-1
7806,60,ikhbkbdn-1
7807,60,afinmagf-1
7808,60,nnianmam-1
7809,60,gcibhmpm-1
7810,60,fiaoaanh-1
7811,60,ifkeagdf-1
7812,60,ijcnkcle-1
7813,60,alloejla-1
7814,60,jehapcak-1
7815,60,moifeeam-1
7816,60,ifilifmk-1
7817,60,iffadjog-1
7818,60,gcjjcldp-1
7819,60,mofbkdcl-1
7820,60,jekemgdb-1
7821,60,gcmgbmgl-1
7822,60,ijfcllho-1
7823,60,bgjgccba-1
7824,60,moiclnba-1
7825,60,mpokhpbk-1
7826,60,jmllknej-1
7827,60,gcmnpmpo-1
7828,60,jhijoglo-1
7829,60,jcaeagjn-1
7830,60,bgnakfaa-1
7831,60,ijjfdkmi-1
7832,60,mdkmdpjc-1
7833,60,jnkkcilc-1
7834,60,jbpmdhjc-1
7835,60,ikilobei-1
7836,60,jjnimmnl-1
7837,60,moddgobe-1
7838,60,lpfcbkjl-1
7839,60,nohhbchn-1
7840,60,afmcjpil-1
7841,60,jhleebhj-1
7842,60,ikhpglno-1
7843,60,jllefemf-1
7844,60,lollijfn-1
7845,60,fibhmcno-1
7846,60,jkhbchbb-1
7847,60,fhoopgdm-1
7848,60,oedphccb-1
7849,60,nhkbgpli-1
7850,60,aofmaffd-1
7851,60,npcjeefa-1
7852,60,fpijimcj-1
7853,60,fokdackh-1
7854,60,bgncggnf-1
7855,60,jnefnkol-1
7856,60,ajijhkcb-1
7857,60,jmiaiiok-1
7858,60,jjnmdhei-1
7859,60,mbpgoegj-1
7860,60,aheoiddc-1
7861,60,ikbcgfln-1
7862,60,fhkaghdd-1
7863,60,lpdojcgm-1
7864,60,jbkalhdd-1
7865,60,ifneicgb-1
7866,60,gcpoidig-1
7867,60,mpnjiikm-1
7868,60,jiphaibe-1
7869,60,nnkliehi-1
7870,60,jndpekgd-1
7871,60,jegfpheo-1
7872,60,johiaalb-1
7873,60,ngdonngb-1
7874,60,ijoaooad-1
7875,60,npcbgmap-1
7876,60,gachekjf-1
7877,60,jjpllibk-1
7878,60,ijddekec-1
7879,60,nnibhlol-1
7880,60,fiaoaedg-1
7881,60,ifkjlhad-1
7882,60,jjmakfdi-1
7883,60,bhaidled-1
7884,60,bgkmmimb-1
7885,60,ijlmmkii-1
7886,60,fhekohei-1
7887,60,jmnnkdak-1
7888,60,ifilnhbd-1
7889,60,nofbigmf-1
7890,60,jmlclnhn-1
7891,60,mpajahja-1
7892,60,jembmnjj-1
7893,60,jjieecen-1
7894,60,ilcjmhjc-1
7895,60,logiecbp-1
7896,60,lpjdfidj-1
7897,60,mopaopoh-1
7898,60,fpmbfohm-1
7899,60,nnognghm-1
7900,60,loopccen-1
7901,60,mboeocfg-1
7902,60,jjidlkig-1
7903,60,jokkdooc-1
7904,60,gaepfppf-1
7905,60,mooigofm-1
7906,60,jbklabpl-1
7907,60,alnejfam-1
7908,60,ildeonip-1
7909,60,bgkncdmh-1
7910,60,jomhlnno-1
7911,60,fphalbel-1
7912,60,ahehkgmo-1
7913,60,jooeidpf-1
7914,60,jhmlgoff-1
7915,60,jmmnepoe-1
7916,60,ijodnmbg-1
7917,60,ojfaceen-1
7918,60,nadbljcl-1
7919,60,ijoapjkh-1
7920,60,moibiedm-1
7921,60,gabncnen-1
7922,60,npffclje-1
7923,60,gabmlebp-1
7924,60,ikbaknjp-1
7925,60,aflggojp-1
7926,60,ijkcdmmh-1
7927,60,nabfomob-1
7928,60,fhldfkag-1
7929,60,fhlkkoio-1
7930,60,aoelmjgl-1
7931,60,jkalkhnc-1
7932,60,jhmohpam-1
7933,60,jelabnoc-1
7934,60,fopkkdhh-1
7935,60,jeloajpp-1
7936,60,bibjlinb-1
7937,60,fpgaifjl-1
7938,60,iffnglfa-1
7939,60,nnneljek-1
7940,60,nnmnaagl-1
7941,60,lokpfiel-1
7942,60,lohpkdof-1
7943,60,nogoihbm-1
7944,60,mdfbmidp-1
7945,60,mppfabcc-1
7946,60,mcacogca-1
7947,60,ikgpcpdf-1
7948,60,bgipjgcn-1
7949,60,ijnoplfd-1
7950,60,mbpcngja-1
7951,60,gaednodh-1
7952,60,naepipmn-1
7953,60,jmlafbhk-1
7954,60,mpacmnhp-1
7955,60,ijkjopcg-1
7956,60,nakncohp-1
7957,60,lpeoocal-1
7958,60,mcaagopc-1
7959,60,lpdnmagm-1
7960,60,ikafhdjo-1
7961,60,jmggblie-1
7962,60,jldhidhc-1
7963,60,jmlklmbd-1
7964,60,mbmacddh-1
7965,60,akmofici-1
7966,60,naempgjb-1
7967,60,ildjgfcc-1
7968,60,afjlleob-1
7969,60,jljnhpao-1
7970,60,fphbgblg-1
7971,60,iflefjab-1
7972,60,npdkmhla-1
7973,60,fhhcjagj-1
7974,60,mpdhpffl-1
7975,60,jmhaland-1
7976,60,mpokdcpg-1
7977,60,bgoffief-1
7978,60,naampepn-1
7979,60,afkglcoc-1
7980,60,nokjfjel-1
7981,60,ahelopfm-1
7982,60,bhbdnceh-1
7983,60,akojcega-1
7984,60,nokfihid-1
7985,60,jhlmbiid-1
7986,60,gacjojdi-1
7987,60,afieaggk-1
7988,60,gchemldd-1
7989,60,nnmiklpg-1
7990,60,ifehmpig-1
7991,60,jljamnbo-1
7992,60,npdognjd-1
7993,60,moegcnkd-1
7994,60,fopgkfhb-1
7995,60,apccccok-1
7996,60,jihmcohb-1
7997,60,iflhnedc-1
7998,60,ahepobgp-1
7999,60,mpblclef-1
8000,60,bhaaihoj-1
8001,60,jjfnblio-1
8002,60,jmgnbgjc-1
8003,60,gcnhnfie-1
8004,60,jndhekdc-1
8005,60,ijjbphkp-1
8006,60,jkbgfdjf-1
8007,60,jmhdhkji-1
8008,60,aoepigcd-1
8009,60,lpgckcjh-1
8010,60,mccdjknn-1
8011,60,jomgijkh-1
8012,60,jnemjjka-1
8013,60,odimmiog-1
8014,60,moidnfni-1
8015,60,mohmbfbm-1
8016,60,jjmbnllc-1
8017,60,lpjgabmj-1
8018,60,jbaoinfa-1
8019,60,nhhbecma-1
8020,60,jokaplbl-1
8021,60,bgoncgki-1
8022,60,jbnfkhgd-1
8023,60,jhihhgme-1
8024,60,ijojonbi-1
8025,60,jmjgbdok-1
8026,60,gaenlkio-1
8027,60,bcipeigb-1
8028,60,fibcgkmb-1
8029,60,mpagbeja-1
8030,60,jegepefg-1
8031,60,ijpidmal-1
8032,60,fpihiccc-1
8033,60,jldobken-1
8034,60,nojjcipm-1
8035,60,gchecide-1
8036,60,mnodpmnb-1
8037,60,mceimglo-1
8038,60,gablokej-1
8039,60,jmjhgidg-1
8040,60,nnobgmpd-1
8041,60,mppigmjb-1
8042,60,npcmapec-1
8043,60,jloaggfh-1
8044,60,jjngeheh-1
8045,60,npcklpbc-1
8046,60,lpgajknk-1
8047,60,fpjejckn-1
8048,60,mocfdiio-1
8049,60,mcdmolch-1
8050,60,nnkcnlnp-1
8051,60,mpakeomh-1
8052,60,npdkjakl-1
8053,60,mcbihgal-1
8054,60,gcinoefn-1
8055,60,ifdmidgh-1
8056,60,nnnlafeh-1
8057,60,mpjddpbc-1
8058,60,jegklgda-1
8059,60,ohiffdkl-1
8060,60,jeiflndd-1
8061,60,jeknlnnl-1
8062,60,ifdpegal-1
8063,60,gcpcibni-1
8064,60,foinnmce-1
8065,60,nakekeko-1
8066,60,logpfeoh-1
8067,60,fheojgfh-1
8068,60,jjpfpgpa-1
8069,60,aogcbgkm-1
8070,60,mcblkdhn-1
8071,60,nohoclgc-1
8072,60,lohbohap-1
8073,60,ijknhgoa-1
8074,60,fpghbbpc-1
8075,60,jllmlhbb-1
8076,60,apcfdflg-1
8077,60,fhmofoma-1
8078,60,fhhheckl-1
8079,60,mceiekbc-1
8080,60,ijfcplhl-1
8081,60,nacjkckp-1
8082,60,oednheoc-1
8083,60,fphadmik-1
8084,60,jolfjpja-1
8085,60,fhppnlnm-1
8086,60,mcdaagbj-1
8087,60,gablhkij-1
8088,60,hhkcekbm-1
8089,60,jkjcnmff-1
8090,60,jjgfafcc-1
8091,60,jhkhhiap-1
8092,60,fibbjjjf-1
8093,60,jejmcehc-1
8094,60,mnpflalb-1
8095,60,lokclfed-1
8096,60,afnppdpd-1
8097,60,loplfkmm-1
8098,60,nokcjphm-1
8099,60,bbdabbfc-1
8100,60,jjepoacl-1
8101,60,fghoacen-1
8102,60,jhnmnokf-1
8103,60,johjibab-1
8104,60,fhmggojg-1
8105,60,jljabghn-1
8106,60,mnodbcnj-1
8107,60,fhkhoaao-1
8108,60,jmkppmaj-1
8109,60,jkicbohd-1
8110,60,ifikceep-1
8111,60,jjebjjnh-1
8112,60,jldmaepe-1
8113,60,ikbaahcj-1
8114,60,nhhjdkld-1
8115,60,bhbfocck-1
8116,60,nnnpopkb-1
8117,60,ijdlaahi-1
8118,60,mboobhih-1
8119,60,gcoedmhe-1
8120,60,jegfgicb-1
8121,60,ifmkflib-1
8122,60,mceeaabh-1
8123,60,jlnamifc-1
8124,60,nfhliefp-1
8125,60,jehdblmm-1
8126,60,jiifolcg-1
8127,60,bbbbcfma-1
8128,60,moebocbe-1
8129,60,jmidjclo-1
8130,60,mdefghcf-1
8131,60,jhlmgfah-1
8132,60,iffceikd-1
8133,60,fibfdgog-1
8134,60,jeloaahn-1
8135,60,lpjiiccc-1
8136,60,ikhnlmjh-1
8137,60,jmgeblpj-1
8138,60,ijclljpd-1
8139,60,ohlbkejb-1
8140,60,ijjecppa-1
8141,60,oedejfbf-1
8142,60,jeggbong-1
8143,60,lokhbcjb-1
8144,60,lnlhhlkg-1
8145,60,jhmoghnc-1
8146,60,gaacklfp-1
8147,60,fibfjpen-1
8148,60,jihkceac-1
8149,60,mojkgfbn-1
8150,60,gcmfanag-1
8151,60,jkidndjh-1
8152,60,fpilplld-1
8153,60,oebinlig-1
8154,60,jjnfdenb-1
8155,60,ijbpjkid-1
8156,60,mpeokaeh-1
8157,60,bgkbcjcg-1
8158,60,loofbphn-1
8159,60,jhjpaoep-1
8160,60,jjpmajmb-1
8161,60,jjnjchal-1
8162,60,jemmhdmj-1
8163,60,jeioampo-1
8164,60,jkgjjhei-1
8165,60,lolakeof-1
8166,60,mpiejfag-1
8167,60,bgpkhbnl-1
8168,60,ikianhni-1
8169,60,loinkgml-1
8170,60,fhooecnj-1
8171,60,ijleekek-1
8172,60,akkpoboo-1
8173,60,mocndamp-1
8174,60,looglfka-1
8175,60,jlnceffm-1
8176,60,mccaeegj-1
8177,60,bbcggibf-1
8178,60,bchbbnio-1
8179,60,logekehn-1
8180,60,jjlngfie-1
8181,60,jjlingbd-1
8182,60,ifbhfign-1
8183,60,jlfpmeog-1
8184,60,ifkhehdd-1
8185,60,jijjanjj-1
8186,60,noffkcbm-1
8187,60,fpjomhda-1
8188,60,nhicbnpd-1
8189,60,mboknkno-1
8190,60,akoikopm-1
8191,60,gcncpcom-1
8192,60,gdafcbpp-1
8193,60,ikaboncg-1
8194,60,lnlbgicb-1
8195,60,nennoboo-1
8196,60,bddegfeh-1
8197,60,jkhmcjgc-1
8198,60,jndgmjgh-1
8199,60,fhkkggkb-1
8200,60,mopnmfmb-1
8201,60,ifmmmdgp-1
8202,60,jkipgegg-1
8203,60,gcibcdii-1
8204,60,jiiggakf-1
8205,60,nhkcgkjg-1
8206,60,jmkogcil-1
8207,60,jjlkikbm-1
8208,60,fpkhiiad-1
8209,60,jmodfbpc-1
8210,60,ijodjpmm-1
8211,60,iffhpppg-1
8212,60,bcpeahil-1
8213,60,fghogdli-1
8214,60,jlklcmnh-1
8215,60,jehogmkg-1
8216,60,akmlhcmp-1
8217,60,afmffngp-1
8218,60,jelffofa-1
8219,60,ajilboio-1
8220,60,bginmomi-1
8221,60,npbggaji-1
8222,60,jokimbgm-1
8223,60,nhhbabha-1
8224,60,bdddnjai-1
8225,60,jopaofcm-1
8226,60,jlmkclag-1
8227,60,npbfojck-1
8228,60,ikhbkjdb-1
8229,60,lpjonomk-1
8230,60,fpmaoafe-1
8231,60,nnkffcmn-1
8232,60,ojahkdfe-1
8233,60,jhmnmljn-1
8234,60,nakocmke-1
8235,60,odllidcg-1
8236,60,lojlmicj-1
8237,60,bhbacicj-1
8238,60,ijibbdaj-1
8239,60,jmnlnddm-1
8240,60,ijkdbhea-1
8241,60,nakfcfma-1
8242,60,ifelllja-1
8243,60,jmfkglek-1
8244,60,nablghfg-1
8245,60,jmgjjcmc-1
8246,60,jmhiofca-1
8247,60,bgoempcc-1
8248,60,lokfkfbh-1
8249,60,jmmggajl-1
8250,60,mpaofcnp-1
8251,60,ifdllfmh-1
8252,60,jomolcge-1
8253,60,mcdblbpe-1
8254,60,nofeehod-1
8255,60,bhabkamh-1
8256,60,lpfcgipn-1
8257,60,jmlikdgi-1
8258,60,iffgcink-1
8259,60,bgodadjd-1
8260,60,loiepnob-1
8261,60,jkekbfdh-1
8262,60,nalcanoe-1
8263,60,jehdeldd-1
8264,60,jmhgonhm-1
8265,60,akokenfo-1
8266,60,jjkakplh-1
8267,60,ngegapda-1
8268,60,afhnegdl-1
8269,60,almjokbd-1
8270,60,oeehallo-1
8271,60,jmhlkidk-1
8272,60,ifkddooi-1
8273,60,afblipgf-1
8274,60,ohiehmlo-1
8275,60,ijjaafbd-1
8276,60,fhlaeopc-1
8277,60,jeiaaklc-1
8278,60,fpkjneon-1
8279,60,jhnaomfl-1
8280,60,jlndklif-1
8281,60,lpjhoaan-1
8282,60,nabpjadl-1
8283,60,jmdnljak-1
8284,60,mpcilfkp-1
8285,60,lohfmnpp-1
8286,60,gcneihej-1
8287,60,ijmlfcjd-1
8288,60,lpceopml-1
8289,60,mdeeenji-1
8290,60,jlfjhlol-1
8291,60,gchgjpkn-1
8292,60,lpjlepop-1
8293,60,amkbapak-1
8294,60,npfajhaj-1
8295,60,jekdaheb-1
8296,60,jnlckbel-1
8297,60,fpiihcge-1
8298,60,ijecekoa-1
8299,60,ahepifcf-1
8300,60,jhlgjkbm-1
8301,60,jonllnkl-1
8302,60,jkbndlkn-1
8303,60,afjhahhk-1
8304,60,ijmnfcla-1
8305,60,ijbegdgg-1
8306,60,jejdjgmn-1
8307,60,jljhpbal-1
8308,60,akjkeeal-1
8309,60,ifkohkpb-1
8310,60,mpadoncc-1
8311,60,jmopjacl-1
8312,60,nokfboga-1
8313,60,npejcnpi-1
8314,60,bchgcgee-1
8315,60,loomlcdd-1
8316,60,jjfoapmc-1
8317,60,fpgffbik-1
8318,60,joiiikdb-1
8319,60,nackoojg-1
8320,60,bddejdlj-1
8321,60,ijeolmij-1
8322,60,oecenehb-1
8323,60,ifnbgiam-1
8324,60,mpiglikd-1
8325,60,mpjdhkoc-1
8326,60,moegmeka-1
8327,60,oagfnkni-1
8328,60,ijkgboak-1
8329,60,jefdokch-1
8330,60,nniajdki-1
8331,60,aocmanmc-1
8332,60,jmhaekkh-1
8333,60,nokhngjp-1
8334,60,ahbnboki-1
8335,60,jlkaabch-1
8336,60,jmobnbdn-1
8337,60,naciijfi-1
8338,60,gcjffgkk-1
8339,60,loipoigo-1
8340,60,lnmdobpp-1
8341,60,moidimia-1
8342,60,ikhpenja-1
8343,60,jnfefmkf-1
8344,60,bhaommpj-1
8345,60,jmmllimh-1
8346,60,joobmlah-1
8347,60,npdlelnm-1
8348,60,gcncicdm-1
8349,60,jmpbbkfo-1
8350,60,mnmokbnl-1
8351,60,jnfkdimo-1
8352,60,fpheknpg-1
8353,60,afjoomje-1
8354,60,modabamp-1
8355,60,jjdbcefe-1
8356,60,ildgnhnl-1
8357,60,lpdoefkc-1
8358,60,afkdlhie-1
8359,60,jkhefhie-1
8360,60,mbphmhnk-1
8361,60,mphlnbbc-1
8362,60,mpeobdik-1
8363,60,jjcfinbf-1
8364,60,jcaidbec-1
8365,60,nohoilla-1
8366,60,gcmlcfbm-1
8367,60,lnknalik-1
8368,60,ijlbjehi-1
8369,60,jlmodinm-1
8370,60,afikhnlb-1
8371,60,oeceeoml-1
8372,60,nogkeoof-1
8373,60,ilcimndg-1
8374,60,bgomhhen-1
8375,60,afldigho-1
8376,60,jkhhimbc-1
8377,60,afimbgol-1
8378,60,ojhgnflp-1
8379,60,npbpnoao-1
8380,60,allldojg-1
8381,60,modnmnbg-1
8382,60,fheedkmm-1
8383,60,jmgjdncc-1
8384,60,ijboamje-1
8385,60,jkackpeo-1
8386,60,jolblihh-1
8387,60,nhhahaef-1
8388,60,ilafglae-1
8389,60,jkgjbgnc-1
8390,60,jipcamij-1
8391,60,loligbke-1
8392,60,fhljklnn-1
8393,60,jhkoijle-1
8394,60,foikikll-1
8395,60,mcdpojki-1
8396,60,jeljmpef-1
8397,60,nhcpegdj-1
8398,60,jmogpcaj-1
8399,60,npdbaonn-1
8400,60,jmlnmdip-1
8401,60,nnkgembj-1
8402,60,jkahnfkb-1
8403,60,nhkekfji-1
8404,60,bcloghba-1
8405,60,nakclipb-1
8406,60,bglmjgna-1
8407,60,ijmjgjme-1
8408,60,ifdpmjfb-1
8409,60,jloendde-1
8410,60,lpbcecjm-1
8411,60,aljoofae-1
8412,60,logkgham-1
8413,60,mnoffmad-1
8414,60,npclphim-1
8415,60,nolakcoj-1
8416,60,aoedcmjb-1
8417,60,gadjejdd-1
8418,60,jjdakkfe-1
8419,60,iffampgf-1
8420,60,jjpodihh-1
8421,60,modllamc-1
8422,60,lpjfgjdm-1
8423,60,gchkckpf-1
8424,60,jjolmkgf-1
8425,60,aofbjppe-1
8426,60,jondmegc-1
8427,60,fpjlgahp-1
8428,60,lopnhfci-1
8429,60,ijjlllkd-1
8430,60,ifknplnk-1
8431,60,lnladkpl-1
8432,60,bcpginoe-1
8433,60,oeaggkga-1
8434,60,jkhnepcb-1
8435,60,ajlpopma-1
8436,60,fhpmblhf-1
8437,60,afmakoik-1
8438,60,mpeoohlk-1
8439,60,nnojnbod-1
8440,60,lomabpko-1
8441,60,fpilneco-1
8442,60,ijcnlbdj-1
8443,60,jcbbbfdf-1
8444,60,nnlofoce-1
8445,60,jejckcpg-1
8446,60,loimpdbi-1
8447,60,jjomlaem-1
8448,60,jjhckdnd-1
8449,60,bchcamld-1
8450,60,moebaihl-1
8451,60,moondocm-1
8452,60,jjhidhjo-1
8453,60,iflhcjje-1
8454,60,jeljgedf-1
8455,60,fhmpoifa-1
8456,60,jonjoajm-1
8457,60,jhlpcoaj-1
8458,60,fpgahnif-1
8459,60,ikfgedmo-1
8460,60,fphcpchf-1
8461,60,jjlcgilj-1
8462,60,nnlecokb-1
8463,60,bcihhndc-1
8464,60,jhjmlmek-1
8465,60,afibajap-1
8466,60,mppllmpl-1
8467,60,jcaekele-1
8468,60,jjeekbkg-1
8469,60,fhnfipgn-1
8470,60,mnnekgkj-1
8471,60,ijpnmcmm-1
8472,60,jolbeckg-1
8473,60,ikaeihpe-1
8474,60,mnnclafd-1
8475,60,jkcanmgo-1
8476,60,jjobbooe-1
8477,60,apcgkdhp-1
8478,60,jkhkdeid-1
8479,60,bgjhaoog-1
8480,60,akkodkoo-1
8481,60,jhmohfph-1
8482,60,ilecdaff-1
8483,60,ijoojlcl-1
8484,60,mcdlfopj-1
8485,60,ijokpein-1
8486,60,jmdmloof-1
8487,60,mcclmdkf-1
8488,60,npbkfdng-1
8489,60,modjdkcn-1
8490,60,fpgcgmjf-1
8491,60,npfkmolk-1
8492,60,gcoagdbg-1
8493,60,lnlbdfce-1
8494,60,naoejbhp-1
8495,60,fgiaofpg-1
8496,60,jkjbhjpm-1
8497,60,mohogkea-1
8498,60,loojkkaf-1
8499,60,jcgjdoom-1
8500,60,bdicgdnn-1
8501,60,gaennmhk-1
8502,60,fhmgpecm-1
8503,60,odknelpb-1
8504,60,aogikihk-1
8505,60,aogipamk-1
8506,60,ohkloljh-1
8507,60,jkiemkdh-1
8508,60,nafemmjh-1
8509,60,jojkhjba-1
8510,60,jnegecdd-1
8511,60,jjppegid-1
8512,60,obbejegf-1
8513,60,jhmfnoml-1
8514,60,nhhfedcm-1
8515,60,jpaohmbd-1
8516,60,jnecikfk-1
8517,60,jkbgadnn-1
8518,60,ahdjggkb-1
8519,60,aflbmbld-1
8520,60,aogbilge-1
8521,60,npehbcph-1
8522,60,npehcnoe-1
8523,60,jjippclc-1
8524,60,jjfbajkp-1
8525,60,ifbgebpe-1
8526,60,afmfghij-1
8527,60,npckkeaa-1
8528,60,afhmpiho-1
8529,60,jjpchaff-1
8530,60,jmjfmgbo-1
8531,60,jmloeicp-1
8532,60,jnahplce-1
8533,60,jijmiphk-1
8534,60,bhbamool-1
8535,60,jejkinjp-1
8536,60,jmggohfa-1
8537,60,logglcbb-1
8538,60,ifapkldo-1
8539,60,ifldacah-1
8540,60,lokbflif-1
8541,60,fhpfhajl-1
8542,60,jnejpejg-1
8543,60,jhjhphig-1
8544,60,nnocacnd-1
8545,60,lojbbhfl-1
8546,60,mblojhda-1
8547,60,ijpcdjph-1
8548,60,mpdfbdlo-1
8549,60,ijkkedem-1
8550,60,bglfiamg-1
8551,60,oebkmpae-1
8552,60,ohjekpmk-1
8553,60,bchgnfib-1
8554,60,ijiomini-1
8555,60,alngdbja-1
8556,60,fhpafeif-1
8557,60,lpdpfemn-1
8558,60,lojjbhdd-1
8559,60,jmnlojng-1
8560,60,gaebmnob-1
8561,60,jmndlblk-1
8562,60,gafbmgia-1
8563,60,namgankm-1
8564,60,jjohjdio-1
8565,60,bdicloed-1
8566,60,ahdgbbck-1
8567,60,npcmnacp-1
8568,60,ijngapmc-1
8569,60,lpfniphf-1
8570,60,akmnlani-1
8571,60,mbpneeng-1
8572,60,jlnoogcc-1
8573,60,fhgnpbbg-1
8574,60,jkjcakhm-1
8575,60,ilccppml-1
8576,60,aheeiefk-1
8577,60,bclogkeo-1
8578,60,jhikehmm-1
8579,60,bcphbfpj-1
8580,60,nabcocje-1
8581,60,jjfhojgb-1
8582,60,afinakdo-1
8583,60,ikanhbbg-1
8584,60,mdemkokk-1
8585,60,mcejccdb-1
8586,60,npcbnndk-1
8587,60,fiakamim-1
8588,60,gcndlcma-1
8589,60,jkbhcded-1
8590,60,ifalncmc-1
8591,60,bgkckone-1
8592,60,lolocbpl-1
8593,60,ildbnnln-1
8594,60,aoecaloi-1
8595,60,mnphglgp-1
8596,60,fiafheej-1
8597,60,fphicgai-1
8598,60,jjlloknj-1
8599,60,jkhomkbg-1
8600,60,afkcjgik-1
8601,60,jjlenpch-1
8602,60,afmdmgji-1
8603,60,jeldffpe-1
8604,60,jjpdhbjm-1
8605,60,gdaiimhd-1
8606,60,jjcnnpnk-1
8607,60,fpcfmdoc-1
8608,60,ijlbchlp-1
8609,60,jnljjjno-1
8610,60,nnnhbogf-1
8611,60,gafbjhpg-1
8612,60,bgnhlcdl-1
8613,60,lonoaloj-1
8614,60,jehhmgcn-1
8615,60,jhjnpobg-1
8616,60,bgnhchop-1
8617,60,jhkbpkhm-1
8618,60,npcmlpoa-1
8619,60,mpacnmjn-1
8620,60,nnmanjbi-1
8621,60,mojnecjb-1
8622,60,ifempbfi-1
8623,60,ildacdlf-1
8624,60,jcadjkgc-1
8625,60,oagbappf-1
8626,60,akkhppbp-1
8627,60,gcpdbifb-1
8628,60,jjdpgjmp-1
8629,60,alkcjmdf-1
8630,60,jmmnokaa-1
8631,60,jcakamjj-1
8632,60,nnmbiafj-1
8633,60,allchplm-1
8634,60,ajikggad-1
8635,60,ijnhnagi-1
8636,60,mbpmalfm-1
8637,60,mocggjnp-1
8638,60,jmkfjkha-1
8639,60,npdcjfgm-1
8640,60,jkcfilid-1
8641,60,mpokikic-1
8642,60,fiallhkm-1
8643,60,npalmgdf-1
8644,60,jhmcolgm-1
8645,60,mcedjdcn-1
8646,60,fopfhhke-1
8647,60,jmnlhgoe-1
8648,60,mnomnflp-1
8649,60,aflgnlen-1
8650,60,jmmdbdha-1
8651,60,ngecabjm-1
8652,60,jjmaghdh-1
8653,60,fhmfhnkk-1
8654,60,nnkmnoph-1
8655,60,nafdodkb-1
8656,60,mpibfkfm-1
8657,60,jbpndedj-1
8658,60,mpblddal-1
8659,60,jhjpinbi-1
8660,60,jkinlein-1
8661,60,gadndebf-1
8662,60,npbgaaoa-1
8663,60,gcihfgap-1
8664,60,nfihkgbd-1
8665,60,jekmofbf-1
8666,60,ajhjfjlj-1
8667,60,fhoiopdb-1
8668,60,fpkkiclp-1
8669,60,jejinelh-1
8670,60,mpadkgpj-1
8671,60,nakniogg-1
8672,60,foiieiio-1
8673,60,fpkjghhk-1
8674,60,afkkppem-1
8675,60,bhblmlmf-1
8676,60,jjofblmh-1
8677,60,nnijkcgh-1
8678,60,johiajkk-1
8679,60,mohpnobk-1
8680,60,jkgalkpk-1
8681,60,naapbfea-1
8682,60,mocbhmni-1
8683,60,mppamnal-1
8684,60,fopfihih-1
8685,60,mcdneocc-1
8686,60,gdamiojf-1
8687,60,ifkaleld-1
8688,60,lpcpkaaa-1
8689,60,ijcmcpcg-1
8690,60,jjdfgacj-1
8691,60,ajhkggph-1
8692,60,ohjffikl-1
8693,60,fhmofald-1
8694,60,fpgmfldp-1
8695,60,gcppneao-1
8696,60,jiomjacb-1
8697,60,jlmoebpm-1
8698,60,akkidfpi-1
8699,60,jjioifge-1
8700,60,mpiphcml-1
8701,60,ajmagmdc-1
8702,60,loikjnjj-1
8703,60,jonfmcod-1
8704,60,ilebkfpn-1
8705,60,ikbjjgpn-1
8706,60,jijimjec-1
8707,60,jijihhen-1
8708,60,nojjgngd-1
8709,60,mojokodf-1
8710,60,nadeaipi-1
8711,60,jnlaiedo-1
8712,60,gcicbnpn-1
8713,60,jnafaplj-1
8714,60,nojhaijm-1
8715,60,jjpioenn-1
8716,60,jkgnijcc-1
8717,60,fhkenaoc-1
8718,60,bcikcjci-1
8719,60,gcljelhn-1
8720,60,mokfjjmn-1
8721,60,ijkkainj-1
8722,60,afhhahol-1
8723,60,ikhbanee-1
8724,60,mohggphm-1
8725,60,nfikgpmo-1
8726,60,bgohlela-1
8727,60,jemeabfc-1
8728,60,jenaddnh-1
8729,60,jpbhjhcd-1
8730,60,lpjnnnml-1
8731,60,mcdjbeip-1
8732,60,ngebnnnm-1
8733,60,nnlakkkp-1
8734,60,jlmggnnh-1
8735,60,ojbbaena-1
8736,60,mohhedmd-1
8737,60,ijjiappb-1
8738,60,logaengm-1
8739,60,mcckjceb-1
8740,60,afjpcjlp-1
8741,60,ileakgnk-1
8742,60,jmheaghn-1
8743,60,jbklgfpg-1
8744,60,jkhcmgbf-1
8745,60,amkeafpg-1
